url;Perfume;Brand;Country;Gender;Rating Value;Rating Count;Year;Top;Middle;Base;Perfumer1;Perfumer2;mainaccord1;mainaccord2;mainaccord3;mainaccord4;mainaccord5;Url
51499;the-lover-s-tale;francesca-bianchi;Netherlands;unisex;4,03;933;2018.0;honey, mimosa, aldehydes, bergamot;orris, peach, heliotrope, egyptian jasmine, bulgarian rose;leather, castoreum, musk, labdanum, oakmoss, vetiver, sandalwood;francesca bianchi;;leather;powdery;woody;smoky;musky;51499
76133;unspoken-musk;francesca-bianchi;Netherlands;unisex;4,03;353;2022.0;immortelle, bergamot;iris, magnolia;musk, castoreum, vanilla, civet, tonka bean, sandalwood, patchouli, cypriol oil or nagarmotha;francesca bianchi;;musky;powdery;woody;vanilla;sweet;76133
76909;hydra-ilias-ermenidis;contes-de-parfums;Spain;unisex;4,03;37;2022.0;watermelon, mint;hyacinth, jasmine;sea notes, white musk;ilias ermenidis;;green;aquatic;fresh spicy;aromatic;floral;76909
68133;rose-ebene-2021;caron;France;unisex;4,03;30;2021.0;cardamom, saffron;leather, turkish rose, coffee, styrax, birch;patchouli, vetiver;jean jacques;;warm spicy;leather;rose;smoky;woody;68133
15303;brut;brut-parfums-prestige;France;men;4,03;933;1964.0;lavender, anise, bergamot, basil, orange blossom, lemon;ylang-ylang, geranium, jasmine;coumarin, musk, sandalowood, oakmoss, tonka bean, vanila, vetiver, patchouli;karl mann;;aromatic;woody;sweet;fresh spicy;vanilla;15303
82634;le-voyage-oriental;bortnikoff;Thailand;unisex;4,03;35;2023.0;white grapefruit, bitter orange, tangerine;clove leaf, vanilla, natural musk, pink pepper, nutmeg;thailand oud, vetiver;maxim bortnikov;;citrus;warm spicy;oud;woody;fresh spicy;82634
50907;mandarine;atelier-rebul;Turkey;unisex;4,03;30;;mandarin orange, lemon, white peach;african violet, peony;cedar, sandalwood, amber;unknown;;citrus;woody;powdery;fruity;floral;50907
1914;portfolio-elite-for-men;perry-ellis;USA;men;4,03;160;2001.0;apple, white currant, artemisia;geranium, lily-of-the-valley, cardamom, caraway;musk, vetiver, amber, oakmoss, cedar, tonka bean;loc dong;;aromatic;fruity;fresh spicy;woody;fresh;1914
36595;white-oudh;al-haramain-perfumes;UAE;unisex;4,04;74;;artemisia, orange, lemon, mandarin orange;freesia, patchouli, black currant;tobacco, amber, musk;unknown;;citrus;tobacco;floral;herbal;sweet;36595
27693;derby-club-house-blanche;armaf;UAE;men;4,04;520;;water notes, bergamot, orange;green tea, black currant;musk, galbanum, sandalwood;unknown;;green;citrus;fruity;aquatic;fresh;27693
27689;derby-club-house-gold-men;armaf;UAE;men;4,04;121;;cardamom, spicy notes, bergamot;red apple, pineapple, jasmine;tonka bean, amber, cedar;unknown;;fruity;sweet;warm spicy;amber;aromatic;27689
27695;hunter-men;armaf;UAE;men;4,04;326;;grapefruit, cedar needles, rosemary, cardamom;ylang-ylang, tuberose, olibanum;cedar, sandalwood, vetiver;unknown;;woody;aromatic;yellow floral;citrus;fresh spicy;27695
32702;christian-lacroix-bijou-pour-homme;avon;USA;men;4,04;57;2015.0;rhubarb, ginger, grapefruit;cardamom, clary sage, orange blossom;cashmere wood, haitian vetiver;unknown;;aromatic;warm spicy;woody;citrus;green;32702
78517;absolute-santal-by-elite-gentleman;avon;USA;men;4,04;53;2022.0;cardamom;violet leaf;australian sandalwood;frank voelkl;;warm spicy;woody;ozonic;aquatic;aromatic;78517
29374;mesmerize-black-for-him;avon;USA;men;4,04;303;2015.0;pink pepper, lemon, mint;nutmeg, leather, violet leaf;tonka bean, cedar, sandalwood;unknown;;woody;fresh spicy;aromatic;vanilla;leather;29374
3422;central-park;bond-no-9;USA;unisex;4,04;166;2004.0;lime (linden) blossom, petitgrain, bergamot, lemon verbena, basil;jasmine, lily-of-the-valley, bulgarian rose;cedar, resins, cashmere musk, patchouli;unknown;;citrus;fresh spicy;green;aromatic;woody;3422
148;blv-pour-homme;bvlgari;Italy;men;4,04;2366;2001.0;cardamom, sandalwood;ginger, juniper, galanga;tobacco blossom, green leaves, teak wood;alberto morillas;;warm spicy;aromatic;woody;fresh spicy;green;148
7458;baudelaire;byredo;Sweden;men;4,04;715;2009.0;juniper berries, pepper, caraway;leather, incense, hyacinth;patchouli, papyrus, amber;unknown;;fresh spicy;woody;amber;aromatic;leather;7458
30946;oliver-peoples-indigo;byredo;Sweden;unisex;4,04;158;2015.0;juniper berries, californian lemon;patchouli, iris;sand, musk, immortelle;unknown;;aromatic;woody;patchouli;fresh spicy;sand;30946
307;declaration;cartier;France;men;4,04;5537;1998.0;bitter orange, caraway, birch, bergamot, coriander, mandarin orange, neroli, artemisia;guatemalan cardamom, pepper, ginger, iris, juniper, cinnamon, orris root, jasmine;tahitian vetiver, tea, cedar, leather, oakmoss, amber;jean-claude ellena;;aromatic;fresh spicy;citrus;warm spicy;woody;307
465;himalaya;creed;France;men;4,04;2387;2002.0;calabrian bergamot, grapefruit, sicilian lemon;sandalwood;musk, ambergris, cedar;erwin creed;olivier creed;citrus;woody;powdery;musky;amber;465
53003;amber-teutonic;ds-durga;USA;unisex;4,04;362;2018.0;cedar, cardamom, green mandarin;silver fir, larch, geranium;opoponax, pine, musk;david seth moltz;;woody;aromatic;fresh spicy;conifer;balsamic;53003
59589;jazmin-yucatan;ds-durga;USA;unisex;4,04;520;2020.0;water notes, passion flower, bergamot;jasmine sambac, cloves;snake plant, copal, vetiver;david seth moltz;;white floral;aquatic;floral;aromatic;amber;59589
18362;isle-ryder;ds-durga;USA;unisex;4,04;119;2013.0;fir, wildflowers, poplar (populus) buds;jasmine, dyer�s greenweed, spruce;honey, bulrush;david seth moltz;;woody;aromatic;floral;fresh;white floral;18362
60889;cool-water-aquaman-collector;davidoff;Switzerland;men;4,04;181;2020.0;green mandarin;black pepper;guaiac wood;j�r�me di marino;;citrus;woody;fresh spicy;warm spicy;;60889
56324;sauvage-parfum;dior;France;men;4,04;3846;2019.0;bergamot, mandarin orange, elemi;sandalwood;olibanum, tonka bean, vanilla;fran�ois demachy;;citrus;woody;amber;aromatic;vanilla;56324
1359;escada-sport-feeling-free;escada;Germany;unisex;4,04;217;1996.0;lavender, passion flower, bergamot;freesia, hyacinth, white lily, rose;sandalwood, myrrh, amber;jean-pierre bethouart;;floral;fresh spicy;rose;green;amber;1359
48138;acqua-di-gio-absolu;giorgio-armani;Italy;men;4,04;3425;2018.0;sea notes, bergamot, pear, apple, grapefruit, lemon;lavender, rosemary, geranium;woody notes, tonka bean, amberwood, patchouli, labdanum;alberto morillas;;aromatic;woody;citrus;fresh spicy;amber;48138
88628;noir-kogane;giorgio-armani;Italy;unisex;4,04;106;2024.0;tobacco, haitian vetiver;saffron, elemi;leather;unknown;;leather;tobacco;aromatic;warm spicy;animalic;88628
55999;leather-eau-de-parfum;acqua-di-parma;Italy;unisex;4,04;595;2019.0;raspberry, brazilian orange, sicilian lemon;rose, red thyme, honeysuckle, petitgrain;leather, guaiac wood, cedar;unknown;;leather;woody;citrus;animalic;fruity;55999
9921;the-library-collection-opus-iii;amouage;Oman;unisex;4,04;962;2010.0;mimosa, nutmeg, clove, dyer�s greenweed, thyme;violet, ylang-ylang, jasmine, african orange flower;benzoin, vanille, sandalwood, guaiac wood, musk, ambrette (musk mallow), papyrus, virginia cedar;karine vinchon spehner;;powdery;woody;yellow floral;violet;floral;9921
37;givenchy-pour-homme;givenchy;France;men;4,04;2537;2002.0;mandarin orange, grapefruit, coriander, violet;vetiver, lavender extract;cedar, labdanum;alberto morillas;ilias ermenidis;woody;citrus;aromatic;lavender;earthy;37
858;insense-ultramarine;givenchy;France;men;4,04;1248;1994.0;black currant, watermelon, galbanum, bergamot;iris, magnolia, mint, carnation, lily-of-the-valley, cardamom, sage;tobacco, vetiver, cedar;christian mathieu;;aromatic;floral;green;fruity;woody;858
73012;noctambule;givenchy;France;unisex;4,04;96;2022.0;grasse rose, pink pepper, cumin;papyrus;agarwood (oud);ane ayo;;rose;oud;fresh spicy;floral;soft spicy;73012
58966;aqua-allegoria-granada-salvia;guerlain;France;unisex;4,04;1192;2020.0;black currant, lemon, bergamot;pomegranate, sage, rose, cypress;white musk, moss, patchouli;thierry wasser;;woody;aromatic;fruity;citrus;fresh spicy;58966
60079;l-eau-d-issey-pour-homme-shades-of-kolam;issey-miyake;Japan;men;4,04;195;2020.0;bergamot, grapefruit, cardamom;green tea, coriander;cashmeran, cedar;marie salamagne;;citrus;woody;aromatic;fresh spicy;powdery;60079
54043;l-eau-d-issey-pour-homme-shade-of-lagoon;issey-miyake;Japan;men;4,04;148;2019.0;grapefruit, lime, ginger, cardamom;sea notes, cypress, geranium, galbanum;ambroxan, cedar, musk, vetiver;aure?lien guichard;;aromatic;citrus;woody;marine;musky;54043
74041;wood-sage-sea-salt-cologne;jo-malone-london;UK;unisex;4,04;96;2022.0;ambrette (musk mallow);sea salt, mineral notes;sage;unknown;;musky;salty;aromatic;floral;herbal;74041
9466;kenzo-homme-boisee;kenzo;France;men;4,04;867;2010.0;basil, mint;pepper, rosemary;vetyver, virginia cedar;olivier polge;;aromatic;fresh spicy;woody;green;earthy;9466
59343;couleur-vanille;l-artisan-parfumeur;France;unisex;4,04;405;2020.0;sea salt, freesia, bergamot;immortelle, cashmirwood, vanilla orchid;madagascar vanilla, tolu balsam, benzoin, musk;alienor massenet;;vanilla;powdery;sweet;salty;amber;59343
46801;illusion-captive;lalique;France;unisex;4,04;191;2017.0;bergamot, fig;jasmine, cinnamon;myrrh, cedar, patchouli, labdanum, tonka bean, vanila;karine dubreuil-sereni;;woody;amber;warm spicy;sweet;white floral;46801
25879;khalis-oudi-pure-oudi;lattafa-perfumes;UAE;unisex;4,04;331;;agarwood (oud), cinnamon, nutmeg;jasmine, sandalwood;amber, guaiac wood, vanilla, musk, cedar;unknown;;woody;oud;powdery;warm spicy;cinnamon;25879
64946;khaltaat-al-arabia-royal-blends;lattafa-perfumes;UAE;unisex;4,04;531;2020.0;fruits, apple;spices, nutmeg, clove;amber, musk, woodsy notes;unknown;;fruity;warm spicy;amber;sweet;fresh spicy;64946
82796;wazeer;lattafa-perfumes;UAE;unisex;4,04;225;;mint, orange, bergamot, juniper;chocolate, caramel, pear, raspberry, iris;amber, vanilla, sandalwood, cedar, musk, vetiver;unknown;;sweet;woody;aromatic;citrus;powdery;82796
63062;ana-abiyedh-rouge;lattafa-perfumes;UAE;unisex;4,04;1623;2016.0;nashi pear, kumquat, bergamot;caramel, geranium;ambergris, musk, oakmoss;unknown;;citrus;amber;fresh spicy;aromatic;caramel;63062
30864;fakhar-lattafa;lattafa-perfumes;UAE;unisex;4,04;50;2015.0;peach, pear, apple, black currant, orange;orange blossom, jasmine sambac, rose;sandalowood, vanilla, musk, patchouli;unknown;;fruity;white floral;sweet;citrus;woody;30864
76589;hayaati-gold-elixir;lattafa-perfumes;UAE;unisex;4,04;318;;bergamot, grapefruit, cassis;leather, peach, saffron;vanilla, amber, musk, vetiver;unknown;;leather;animalic;citrus;vanilla;powdery;76589
82799;maharjan-silver;lattafa-perfumes;UAE;unisex;4,04;45;2022.0;bergamot, mandarin orange;iris, jasmine;musk, vetiver, birch;unknown;;citrus;woody;powdery;musky;aromatic;82799
3642;agua-de-loewe;loewe;Spain;unisex;4,04;486;2000.0;bergamot, yuzu, tangerine, palisander rosewood;tea, spicy notes, white pepper;cedar, white musk, amber, sandalwood;olivier cresp;;citrus;fresh spicy;green;woody;powdery;3642
69651;extreme-passion;lorenzo-pazzaglia;Italy;unisex;4,04;163;2015.0;pear, passionfruit, peach, citruses, grapes;magnolia, jasmine sambac, lily-of-the-valley;white musk, bourbon vanilla, sandalwood, amber, oakmoss;lorenzo pazzaglia;;fruity;sweet;fresh;citrus;tropical;69651
60036;royal-vintage;m-micallef;France;men;4,04;141;2020.0;bergamot, pink pepper, apple;cypress, thyme, jasmine;moss, patchouli, musk, amber;unknown;;woody;aromatic;fresh spicy;mossy;earthy;60036
44495;vanille-oud;m-micallef;France;unisex;4,04;56;;rose, saffron, nutmeg, cinnamon;cashmere wood, sandalwood, patchouli;madagascar vanilla, caramel, amber, musk;unknown;;woody;vanilla;warm spicy;powdery;rose;44495
72736;melody-of-the-sun;mancera;France;unisex;4,04;579;2022.0;lemon, grapefruit, lavender, black currant, pear, cardamom;green tea, jasmine, osmanthus, cedar;mate, musk, amber;unknown;;citrus;aromatic;fruity;fresh;green;72736
36533;black-to-black;mancera;France;unisex;4,04;523;2015.0;saffron, cloves, bergamot;rose, patchouli leaf, amber, jasmine;agarwood (oud), leather, white musk, sandalwood;pierre montale;;rose;warm spicy;oud;leather;woody;36533
24778;wind-wood;mancera;France;men;4,04;892;2014.0;green notes, pink pepper, mandarin orange;violet, patchouli;cedar, vetiver, oakmoss, leather, white musk, amber;pierre montale;;woody;powdery;green;earthy;violet;24778
11338;cocktail-splash-cranberry;marc-jacobs;USA;unisex;4,04;74;2011.0;mandarin orange, cranberry;red currant, honeysuckle;musk, woodsy notes;richard herpin;;fruity;citrus;white floral;musky;woody;11338
44229;eau-de-memo;memo-paris;France;unisex;4,04;1194;2017.0;green tea, bergamot, lemon;jasmine, iris, saffron;leather, moss, white musk;alienor massenet;;citrus;leather;green;animalic;fresh spicy;44229
64050;dark-vanilla;montale;France;unisex;4,04;657;2020.0;spices;leather, cambodian oud, sandalwood, patchouli;vanilla, amber;unknown;;woody;vanilla;animalic;warm spicy;leather;64050
81772;oudyssee;montale;France;unisex;4,04;111;2023.0;sea notes, lemon, bergamot, lavender;ginger, amber;oud, musk, mate;unknown;;citrus;aromatic;marine;fresh spicy;oud;81772
71710;starwalker-extreme;montblanc;France;men;4,04;369;2021.0;apple, pineapple, mandarin orange, lemon;lavender, sea notes, geranium;tonka bean, sandalwood, patchouli;unknown;;aromatic;woody;fruity;warm spicy;sweet;71710
18982;a-men-pure-energy;mugler;France;men;4,04;614;2013.0;juniper berries, mint;white pepper, cardamom;patchouli, sequoia;unknown;;aromatic;fresh spicy;woody;warm spicy;green;18982
26089;homem-aurum;natura;Brazil;men;4,04;72;2011.0;nutmeg, violet, bergamot;vetiver, cedar;amber, sandalwood;unknown;;woody;fresh spicy;powdery;amber;aromatic;26089
33836;rio-que-anima;o-boticario;Brazil;unisex;4,04;28;2014.0;ginger, pink pepper, bergamot, pear, lime;granny smith apple, freesia, litchi, lily-of-the-valley;sandalwood, amber, tonka bean, vanilla, cedar, musk;unknown;;woody;warm spicy;powdery;amber;fresh;33836
514;black-xs;paco-rabanne;Spain;men;4,04;5620;2005.0;lemon, sage;praline, cinnamon, tolu balsam, black cardamom;brazilian rosewood, patchouli, black amber;unknown;;sweet;warm spicy;citrus;amber;aromatic;514
49962;xs-2018;paco-rabanne;Spain;men;4,04;491;2018.0;mint, bergamot, lemon;juniper berries, coriander, geranium;rosemary, oakmoss, sandalwood;gerard anthony;rosendo mateu;aromatic;fresh spicy;woody;citrus;green;49962
55441;terrible-teddy;penhaligon-s;UK;men;4,04;758;2019.0;incense;leather;ambroxan;quentin bisch;;amber;smoky;leather;musky;balsamic;55441
7054;racquets-formula;penhaligon-s;UK;men;4,04;113;1989.0;lime (linden) blossom, lavender, geranium, lemon, bergamot;ylang-ylang, cloves, cedar, rose;oakmoss, musk, amber, incense, vetiver;francis pickthall;;yellow floral;woody;aromatic;warm spicy;sweet;7054
8632;chastity-men;rasasi;UAE;men;4,04;161;;tangerine, lime;pepper;patchouli, musk;unknown;;citrus;fresh spicy;warm spicy;patchouli;sweet;8632
19524;oudh-al-misk;rasasi;UAE;unisex;4,04;253;;grapefruit, bergamot, galbanum, clary sage;geranium, jasmine;cedar, vetiver, patchouli, sandalwood, musk, ambergris;unknown;;woody;aromatic;citrus;fresh spicy;green;19524
26217;just-cavalli-gold-for-him;roberto-cavalli;Italy;men;4,04;162;2014.0;cardamon, black pepper, nutmeg, pimento;coffee, leather;vetiver, amber;domitille michalon bertier;;warm spicy;coffee;fresh spicy;aromatic;leather;26217
1699;f-by-ferragamo-pour-homme;salvatore-ferragamo;Italy;men;4,04;1039;2007.0;lavender, apple;black pepper;labdanum, leather, amber;olivier polge;;fresh spicy;lavender;amber;fruity;leather;1699
44261;panthea;stephane-humbert-lucas-777;France;unisex;4,04;352;2017.0;tangerine, bergamot;iris, jasmine, violet;white musk, sandalwood, tonka bean, tobacco leaf;st�phane humbert lucas;;powdery;citrus;violet;musky;iris;44261
18307;2022-generation-homme;stephane-humbert-lucas-777;France;men;4,04;466;2013.0;black currant, yuzu, mint;agarwood (oud);agarwood (oud), peru balsam, spicy notes;st�phane humbert lucas;;oud;fruity;green;citrus;fresh spicy;18307
18311;khol-de-bahrein;stephane-humbert-lucas-777;France;unisex;4,04;809;2013.0;resins, sweet notes, violet;iris, ambergris, sandalwood;peru balsam, musk;st�phane humbert lucas;;amber;powdery;balsamic;woody;violet;18311
25345;oud-777;stephane-humbert-lucas-777;France;unisex;4,04;166;2014.0;agarwood (oud);agarwood (oud);leather, tonka bean;st�phane humbert lucas;;oud;leather;vanilla;animalic;amber;25345
55009;orionis;tiziana-terenzi;Italy;unisex;4,04;46;2019.0;incense, saffron;ambergris, amber, patchouli;tolu balsam, benzoin, vanilla, musk;paolo terenzi;;amber;warm spicy;balsamic;powdery;;55009
81681;borelli;tiziana-terenzi;Italy;unisex;4,04;27;2023.0;frangipani, calabrian bergamot, aldehydes, sicilian mandarin;tuberose, lily of the valley, bulgarian rose, ylang ylang, italian violet;australian sandalwood, madagascar vanilla, ebony, musk, birch;paolo terenzi;;woody;white floral;floral;tuberose;powdery;81681
30625;ursa;tiziana-terenzi;Italy;unisex;4,04;1179;2015.0;dried fruits, rum, elemi, nutmeg;patchouli, tobacco, incense, vetiver, olibanum;leather, agarwood (oud), vanilla;paolo terenzi;;woody;patchouli;warm spicy;balsamic;leather;30625
15727;noir;tom-ford;USA;men;4,04;3786;2012.0;violet, pink pepper, caraway, bergamot, verbena;tuscan iris, bulgarian rose, black pepper, nutmeg, geranium, clary sage;indonesian patchouli leaf, amber, vanilla, civet, leather, opoponax, benzoin, vetiver, styrax;olivier gillotin;;amber;powdery;fresh spicy;woody;violet;15727
30677;fleur-de-portofino;tom-ford;USA;unisex;4,04;1118;2015.0;syringa, tangerine, bergamot, sicilian lemon, orange leaf, violet leaf;black locust, jasmine, magnolia, orange blossom, osmanthus, moroccan rose;black locust honey, civet, ambrette (musk mallow), vanilla, tolu balsam, labdanum;unknown;;white floral;citrus;floral;sweet;honey;30677
1172;tom-ford-for-men;tom-ford;USA;men;4,04;2313;2007.0;lemon leaf oil, ginger, mandarin orange, bergamot, basil, violet leaf;tobacco leaf, pepper, tunisian orange blossom, grapefruit blossom;amber, cedar, vetiver, virginian patchouli, oakmoss, leather, cypriol oil or nagarmotha;yves cassar;;citrus;warm spicy;woody;fresh spicy;aromatic;1172
51419;maritime-deep-blue;tommy-bahama;USA;men;4,04;167;2018.0;bergamot, cardamom, rosemary, juniper;water lily, geranium, freesia, orris;cedar, moss, patchouli, musk;unknown;;aromatic;fresh spicy;woody;warm spicy;floral;51419
39027;in-new-york;van-cleef-arpels;France;men;4,04;265;2016.0;italian lemon, sea notes, mandarin orange;lavender, clary sage, musk, woody notes;tonka bean, amber;sonia constant;;aromatic;citrus;marine;lavender;amber;39027
79179;moonlight-rose;van-cleef-arpels;France;unisex;4,04;103;2023.0;pink pepper, geranium;bulgarian rose, taif rose;patchouli, oakmoss, raspberry;fabrice pellegrin;;rose;patchouli;woody;earthy;warm spicy;79179
